tab	sites
site	location	samples	specimens	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_polarity	dir_r	dir_tilt_correction	lat	lon	geologic_classes	geologic_types	lithologies	analysts	criteria	software_packages	citations	method_codes	result_quality	vgp_dm	vgp_dp	vgp_lat	vgp_lon
HF7-3	Keweenaw Peninsula	HF7-3	HF7-3	992.0	985.0	Ma		hdt	15.1	-30.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  200.1 	  111.2 	   25.0 	   75.8 
HF7-4	Keweenaw Peninsula	HF7-4	HF7-4	992.0	985.0	Ma		hdt	13.6	-20.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  189.0 	   99.2 	   30.8 	   76.2 
HF7-4	Keweenaw Peninsula	HF7-4	HF7-4	992.0	985.0	Ma		hdt	17.6	-27.2		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  196.0 	  106.7 	   26.3 	   72.7 
HF7-5	Keweenaw Peninsula	HF7-5	HF7-5	992.0	985.0	Ma		hdt	18.2	-14.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  184.6 	   94.7 	   32.8 	   70.2 
HF7-5	Keweenaw Peninsula	HF7-5	HF7-5	992.0	985.0	Ma		hdt	21.2	-20.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  189.2 	   99.4 	   28.9 	   67.8 
HF7-6	Keweenaw Peninsula	HF7-6	HF7-6	992.0	985.0	Ma		hdt	7.5	-25.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  193.8 	  104.3 	   29.0 	   83.4 
HF7-6	Keweenaw Peninsula	HF7-6	HF7-6	992.0	985.0	Ma		hdt	12.0	-32.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  203.7 	  115.2 	   24.0 	   79.3 
HF7-7	Keweenaw Peninsula	HF7-7	HF7-7	992.0	985.0	Ma		hct	24.7	-27.5		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  196.4 	  107.1 	   24.3 	   65.5 
HF7-7	Keweenaw Peninsula	HF7-7	HF7-7	992.0	985.0	Ma		hdt	3.1	-27.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  195.8 	  106.5 	   28.3 	   88.4 
HF7-7	Keweenaw Peninsula	HF7-7	HF7-7	992.0	985.0	Ma		hct	30.5	-32.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  202.7 	  114.2 	   19.7 	   60.8 
HF7-7	Keweenaw Peninsula	HF7-7	HF7-7	992.0	985.0	Ma		hdt	7.7	-35.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  207.4 	  119.5 	   23.0 	   83.9 
HF7-8	Keweenaw Peninsula	HF7-8	HF7-8	992.0	985.0	Ma		hct	49.7	-20.1		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  188.5 	   98.7 	   17.4 	   40.0 
HF7-8	Keweenaw Peninsula	HF7-8	HF7-8	992.0	985.0	Ma		hdt	7.2	-24.1		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  192.4 	  102.9 	   29.7 	   83.7 
HF7-8	Keweenaw Peninsula	HF7-8	HF7-8	992.0	985.0	Ma		hct	53.8	-20.2		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  188.6 	   98.8 	   15.1 	   36.5 
HF7-8	Keweenaw Peninsula	HF7-8	HF7-8	992.0	985.0	Ma		hdt	9.7	-30.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  199.7 	  110.8 	   26.0 	   81.4 
HF7-9	Keweenaw Peninsula	HF7-9	HF7-9	992.0	985.0	Ma		hct	56.6	-35.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  208.6 	  120.9 	    5.9 	   39.6 
HF7-9	Keweenaw Peninsula	HF7-9	HF7-9	992.0	985.0	Ma		hct	48.7	-35.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  208.8 	  121.1 	    9.9 	   46.0 
HF7-9	Keweenaw Peninsula	HF7-9	HF7-9	992.0	985.0	Ma		hdt	11.3	-23.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  192.2 	  102.6 	   29.4 	   79.1 
HF7-9	Keweenaw Peninsula	HF7-9	HF7-9	992.0	985.0	Ma		hdt	15.8	-30.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  200.8 	  112.0 	   24.5 	   75.1 
HFC-1	Keweenaw Peninsula	HFC-1	HFC-1	992.0	985.0	Ma		hdt	146.2	-24.0		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  192.3 	  102.7 	  -45.2 	  322.2 
HFC-1	Keweenaw Peninsula	HFC-1	HFC-1	992.0	985.0	Ma		hdt	139.7	-16.1		1.0	1	1	0	r		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  185.4 	   95.5 	  -38.1 	  326.2 
HFC-10	Keweenaw Peninsula	HFC-10	HFC-10	992.0	985.0	Ma		hdt	290.9	9.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  181.8 	   91.8 	   17.5 	  169.3 
HFC-10	Keweenaw Peninsula	HFC-10	HFC-10	992.0	985.0	Ma		hct	90.4	22.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  191.1 	  101.4 	    8.4 	  353.4 
HFC-10	Keweenaw Peninsula	HFC-10	HFC-10	992.0	985.0	Ma		hdt	290.7	17.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  186.3 	   96.4 	   20.5 	  172.4 
HFC-10	Keweenaw Peninsula	HFC-10	HFC-10	992.0	985.0	Ma		hct	91.6	15.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  185.1 	   95.2 	    4.8 	  355.2 
HFC-11	Keweenaw Peninsula	HFC-11	HFC-11	992.0	985.0	Ma		hdt	220.0	-0.5		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.0 	   90.0 	  -31.5 	  222.9 
HFC-11	Keweenaw Peninsula	HFC-11	HFC-11	992.0	985.0	Ma		hdt	219.9	1.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.0 	   90.0 	  -30.8 	  223.5 
HFC-12	Keweenaw Peninsula	HFC-12	HFC-12	992.0	985.0	Ma		hct	80.2	-11.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.5 	   92.5 	    2.5 	   12.8 
HFC-12	Keweenaw Peninsula	HFC-12	HFC-12	992.0	985.0	Ma		hdt	73.8	4.5		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.4 	   90.4 	   12.6 	   12.3 
HFC-12	Keweenaw Peninsula	HFC-12	HFC-12	992.0	985.0	Ma		hct	79.0	-17.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  186.3 	   96.4 	    0.8 	   15.9 
HFC-12	Keweenaw Peninsula	HFC-12	HFC-12	992.0	985.0	Ma		hdt	74.0	-1.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.0 	   90.0 	   10.2 	   14.2 
HFC-13	Keweenaw Peninsula	HFC-13	HFC-13	992.0	985.0	Ma		hdt	71.6	-1.1		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  180.0 	   90.0 	   11.9 	   15.9 
HFC-13	Keweenaw Peninsula	HFC-13	HFC-13	992.0	985.0	Ma		hdt	71.5	4.5		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.4 	   90.4 	   14.1 	   14.1 
HFC-14	Keweenaw Peninsula	HFC-14	HFC-14	992.0	985.0	Ma		hdt	119.5	13.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  184.0 	   94.0 	  -14.0 	  334.7 
HFC-14	Keweenaw Peninsula	HFC-14	HFC-14	992.0	985.0	Ma		hdt	119.4	5.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.7 	   90.7 	  -17.2 	  337.4 
HFC-15	Keweenaw Peninsula	HFC-15	HFC-15	992.0	985.0	Ma		hct	82.2	-17.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  186.3 	   96.4 	   -1.3 	   13.5 
HFC-15	Keweenaw Peninsula	HFC-15	HFC-15	992.0	985.0	Ma		hdt	82.6	13.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  183.7 	   93.7 	   10.0 	    2.6 
HFC-15	Keweenaw Peninsula	HFC-15	HFC-15	992.0	985.0	Ma		hct	83.3	-10.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.4 	   92.4 	    0.6 	   10.4 
HFC-15	Keweenaw Peninsula	HFC-15	HFC-15	992.0	985.0	Ma		hdt	81.2	19.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  188.3 	   98.5 	   13.4 	    1.2 
HFC-16	Keweenaw Peninsula	HFC-16	HFC-16	992.0	985.0	Ma		hct	76.1	4.1		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.3 	   90.3 	   10.9 	   10.7 
HFC-16	Keweenaw Peninsula	HFC-16	HFC-16	992.0	985.0	Ma		hdt	66.0	3.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.2 	   90.2 	   17.2 	   18.9 
HFC-16	Keweenaw Peninsula	HFC-16	HFC-16	992.0	985.0	Ma		hct	75.4	10.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.1 	   92.1 	   13.6 	    9.2 
HFC-16	Keweenaw Peninsula	HFC-16	HFC-16	992.0	985.0	Ma		hdt	66.1	-2.0		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.1 	   90.1 	   15.2 	   20.5 
HFC-17	Keweenaw Peninsula	HFC-17	HFC-17	992.0	985.0	Ma		hdt	29.1	10.0		1.0	1	1	0	n		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  182.1 	   92.1 	   40.9 	   51.9 
HFC-17	Keweenaw Peninsula	HFC-17	HFC-17	992.0	985.0	Ma		hdt	27.7	10.2		1.0	1	1	0	n		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  182.2 	   92.2 	   41.6 	   53.6 
HFC-17	Keweenaw Peninsula	HFC-17	HFC-17	992.0	985.0	Ma		hct	86.3	-10.9		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  182.5 	   92.5 	   -1.5 	    8.2 
HFC-17	Keweenaw Peninsula	HFC-17	HFC-17	992.0	985.0	Ma		hct	86.8	-4.0		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.3 	   90.3 	    0.7 	    5.5 
HFC-18	Keweenaw Peninsula	HFC-18	HFC-18	992.0	985.0	Ma		hct	75.9	6.6		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.9 	   90.9 	   12.0 	   10.0 
HFC-18	Keweenaw Peninsula	HFC-18	HFC-18	992.0	985.0	Ma		hdt	267.4	2.5		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.1 	   90.1 	   -0.8 	  184.6 
HFC-18	Keweenaw Peninsula	HFC-18	HFC-18	992.0	985.0	Ma		hct	75.0	12.6		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  183.3 	   93.3 	   14.8 	    8.6 
HFC-18	Keweenaw Peninsula	HFC-18	HFC-18	992.0	985.0	Ma		hdt	267.0	9.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  181.8 	   91.8 	    1.4 	  187.2 
HFC-19	Keweenaw Peninsula	HFC-19	HFC-19	992.0	985.0	Ma		hct	122.1	-16.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  185.9 	   96.0 	  -27.8 	  343.0 
HFC-19	Keweenaw Peninsula	HFC-19	HFC-19	992.0	985.0	Ma		hdt	167.0	-39.6		1.0	1	1	0	r		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  215.9 	  129.4 	  -63.1 	  299.1 
HFC-19	Keweenaw Peninsula	HFC-19	HFC-19	992.0	985.0	Ma		hct	122.4	-24.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  193.2 	  103.7 	  -31.3 	  346.1 
HFC-19	Keweenaw Peninsula	HFC-19	HFC-19	992.0	985.0	Ma		hdt	172.8	-44.4		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  226.3 	  142.2 	  -68.0 	  289.3 
HFC-2	Keweenaw Peninsula	HFC-2	HFC-2	992.0	985.0	Ma		hdt	138.3	-12.5		1.0	1	1	0	r		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  183.2 	   93.3 	  -35.7 	  326.4 
HFC-2	Keweenaw Peninsula	HFC-2	HFC-2	992.0	985.0	Ma		hdt	137.7	-4.8		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.5 	   90.5 	  -32.1 	  324.4 
HFC-20	Keweenaw Peninsula	HFC-20	HFC-20	992.0	985.0	Ma		hct	82.1	-1.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  180.1 	   90.1 	    4.7 	    8.2 
HFC-20	Keweenaw Peninsula	HFC-20	HFC-20	992.0	985.0	Ma		hdt	70.2	35.3		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  207.9 	  120.1 	   27.5 	    2.3 
HFC-20	Keweenaw Peninsula	HFC-20	HFC-20	992.0	985.0	Ma		hct	82.0	4.7		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  180.5 	   90.5 	    7.2 	    6.1 
HFC-20	Keweenaw Peninsula	HFC-20	HFC-20	992.0	985.0	Ma		hdt	66.3	40.3		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  217.3 	  131.1 	   32.5 	    2.3 
HFC-21	Keweenaw Peninsula	HFC-21	HFC-21	992.0	985.0	Ma		hct	83.7	14.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  184.1 	   94.2 	    9.5 	    1.5 
HFC-21	Keweenaw Peninsula	HFC-21	HFC-21	992.0	985.0	Ma		hdt	66.2	25.1		1.0	1	1	0	t		100	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	  193.5 	  104.0 	   25.7 	   10.4 
HFC-21	Keweenaw Peninsula	HFC-21	HFC-21	992.0	985.0	Ma		hct	84.5	7.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  181.1 	   91.1 	    6.5 	    3.3 
HFC-21	Keweenaw Peninsula	HFC-21	HFC-21	992.0	985.0	Ma		hdt	68.4	19.8		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	  188.3 	   98.5 	   22.1 	   10.9 
HFC-22	Keweenaw Peninsula	HFC-22	HFC-22	992.0	985.0	Ma		hct	105.8	15.4		1.0	1	1	0	t		0	47.3	-88.2	Sedimentary	Sediment Layer	Siltstone:Sandstone		ACCEPT	pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	  185.0 	   95.0 	   -4.7 	  344.8 
