tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		ht	283.0	-33.3	3	13	100	6.4	9.6	959	923	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		ht	209.4	-37.2	3	9	0	8.5	13.7	953	933	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-17a		SC1-17																	This study	LP-NOMAG				Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		lt	218.6	40.7	3	5	-1	128.6	6.9	723	373	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		mt	144.4	-67.1	3	12	-1	12.4	8.6	913	773	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		ht	95.1	-61.9	3	9	-1	8.5	13.7	953	933	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		lt	338.9	61.7	3	5	0	128.6	6.9	723	373	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		mt	274.9	-17.4	3	10	100	12.3	7.7	913	823	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		mt	231.0	-26.3	3	12	0	12.4	8.6	913	773	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-17a	SC1-17a_LP-DIR-T	SC1-17		lt	158.9	41.2	3	3	100	125.3	2.8	573	373	K		hargrave 2021-03-23 12:46:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		lt	264.2	68.7	3	5	-1	88.2	8.8	723	373	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		mt	142.9	-33.9	3	12	-1	22.9	13.1	913	773	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		ht	143.4	3.0	3	10	-1	8.8	21.9	957	940	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		lt	45.0	51.7	3	5	0	88.2	8.8	723	373	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		mt	230.4	-4.4	3	12	0	22.9	13.1	913	773	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		ht	217.0	30.2	3	10	0	8.8	21.9	957	940	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-18a		SC1-18																	This study	LP-NOMAG				Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		lt	120.8	21.4	3	5	100	75.0	6.9	673	273	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		mt	248.7	-20.5	3	8	100	22.1	10.0	903	833	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-18a	SC1-18a_LP-DIR-T	SC1-18		ht	210.0	-20.4	3	10	100	8.8	21.9	957	940	K		hargrave 2021-03-23 12:47:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-19a	SC1-19a_LP-DIR-T	SC1-19		lt	96.8	23.8	2	5	0	114.4	8.3	723	373	K		hargrave 2021-03-23 12:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-19a		SC1-19																	This study	LP-NOMAG				Keweenaw Peninsula	SC1
SC1-19a	SC1-19a_LP-DIR-T	SC1-19		ht	240.9	-8.0	2	17	100	13.6	18.0	959	883	K		hargrave 2021-03-23 12:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-19a	SC1-19a_LP-DIR-T	SC1-19		lt	117.4	14.6	2	3	100	95.7	7.6	473	273	K		hargrave 2021-03-23 12:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-19a	SC1-19a_LP-DIR-T	SC1-19		ht	248.7	-0.9	2	9	0	27.6	29.0	953	933	K		hargrave 2021-03-23 12:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-19a	SC1-19a_LP-DIR-T	SC1-19		ht	193.3	-8.7	2	9	-1	27.6	29.0	953	933	K		hargrave 2021-03-23 12:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-19a	SC1-19a_LP-DIR-T	SC1-19		lt	43.9	29.7	2	5	-1	114.4	8.3	723	373	K		hargrave 2021-03-23 12:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		lt	106.0	-7.1	3	4	100	108.5	1.1	723	473	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		lt	171.7	2.7	3	4	-1	108.5	1.1	723	473	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		mt	270.1	46.2	3	8	-1	41.5	13.5	893	823	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		ht	332.5	34.3	3	10	-1	5.8	8.5	959	940	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		mt	205.8	36.7	3	8	0	41.5	13.5	893	823	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		ht	247.3	-7.2	3	10	100	5.8	8.5	959	940	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		mt	222.0	-31.1	3	9	100	29.2	13.8	913	833	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		ht	243.0	3.3	3	10	0	5.8	8.5	959	940	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-1a	SC1-1a_LP-DIR-T	SC1-1		lt	75.1	36.3	3	4	0	108.5	1.1	723	473	K		hargrave 2021-03-23 12:20:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Keweenaw Peninsula	SC1
SC1-1a		SC1-1																	This study	LP-NOMAG				Keweenaw Peninsula	SC1
SC1-20a	SC1-20a_LP-DIR-T	SC1-20		ht	279.0	-37.8	2	13	100	17.1	16.4	957	913	K		hargrave 2021-03-23 12:50:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
SC1-20a	SC1-20a_LP-DIR-T	SC1-20		lt	146.2	19.6	2	3	100	110.3	3.7	473	273	K		hargrave 2021-03-23 12:50:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Keweenaw Peninsula	SC1
